dataset,model,seed,fraction,lr,epochs,best_val_iou,test_loss,test_iou,test_dice,test_pixel_acc,per_class_iou,per_class_dice,latency_ms,num_params,param_memory_mb,peak_cuda_memory_mb,checkpoint_path,history_path,class_names,train_time_s
KvasirSEG,segnet_vgg16,3407,0.25,0.0003,25,0.8479995961983998,0.18335821429888408,0.8576159727573395,0.9189135563373566,0.9571129369735718,"[0.9500074553489685, 0.7652244901657105]","[0.9741355156898499, 0.8636915969848633]",19.515012400006526,29476418,112.44,569.51,/kaggle/working/outputs_topic05/KvasirSEG/checkpoints/best_KvasirSEG_segnet_vgg16_seed3407_frac0p25_lr0p0003.pt,/kaggle/working/outputs_topic05/KvasirSEG/history/history_KvasirSEG_segnet_vgg16_seed3407_frac0p25_lr0p0003.csv,"[""background"", ""polyp""]",268.71824622154236
KvasirSEG,deeplabv3plus_resnet34,42,1.0,0.0003,25,0.8845715594291687,0.14794829607009888,0.8730404488245647,0.9294024610519409,0.9624735514322916,"[0.9555940548578898, 0.7904868427912394]","[0.9771518611907959, 0.8816530609130859]",7.587136099973577,26711458,101.9,441.63,/kaggle/working/outputs_topic05/KvasirSEG/checkpoints/best_KvasirSEG_deeplabv3plus_resnet34_seed42_frac1p0_lr0p0003.pt,/kaggle/working/outputs_topic05/KvasirSEG/history/history_KvasirSEG_deeplabv3plus_resnet34_seed42_frac1p0_lr0p0003.csv,"[""background"", ""polyp""]",306.696494102478
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,25,0.871861115694046,0.1616279137134552,0.8691384534041087,0.9267084149519602,0.9613106298446655,"[0.9546664110819498, 0.7836104957262675]","[0.9766454474131266, 0.8767713824907939]",7.5473626000166405,26711458,101.9,442.26,/kaggle/working/outputs_topic05/KvasirSEG/checkpoints/best_KvasirSEG_deeplabv3plus_resnet34_seed42_frac0p5_lr0p0003.pt,/kaggle/working/outputs_topic05/KvasirSEG/history/history_KvasirSEG_deeplabv3plus_resnet34_seed42_frac0p5_lr0p0003.csv,"[""background"", ""polyp""]",226.2422435283661
KvasirSEG,deeplabv3plus_resnet34,42,0.25,0.0003,24,0.8481943062941233,0.19465428272883098,0.8423513412475586,0.9103133233388265,0.9523039754231771,"[0.9441695181528728, 0.7405331643422445]","[0.9711722509066264, 0.8494543957710267]",7.513559500002884,26711458,101.9,442.49,/kaggle/working/outputs_topic05/KvasirSEG/checkpoints/best_KvasirSEG_deeplabv3plus_resnet34_seed42_frac0p25_lr0p0003.pt,/kaggle/working/outputs_topic05/KvasirSEG/history/history_KvasirSEG_deeplabv3plus_resnet34_seed42_frac0p25_lr0p0003.csv,"[""background"", ""polyp""]",185.22979831695557
KvasirSEG,deeplabv3plus_resnet34,2025,1.0,0.0003,25,0.8859210431575775,0.14430012305577597,0.8780908803145091,0.932532178958257,0.9640209968884786,"[0.957489800453186, 0.7986919601758321]","[0.9781863276163737, 0.8868780303001403]",7.5759901799756335,26711458,101.9,442.52,/kaggle/working/outputs_topic05/KvasirSEG/checkpoints/best_KvasirSEG_deeplabv3plus_resnet34_seed2025_frac1p0_lr0p0003.pt,/kaggle/working/outputs_topic05/KvasirSEG/history/history_KvasirSEG_deeplabv3plus_resnet34_seed2025_frac1p0_lr0p0003.csv,"[""background"", ""polyp""]",226.21359777450562
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,25,0.8741707825660705,0.17161263326803844,0.8533122181892395,0.9163945031166076,0.9566992195447286,"[0.9494810589154561, 0.7571433774630228]","[0.9739534091949463, 0.8588355970382691]",7.69095264004136,26711458,101.9,446.08,/kaggle/working/outputs_topic05/KvasirSEG/checkpoints/best_KvasirSEG_deeplabv3plus_resnet34_seed2025_frac0p5_lr0p0003.pt,/kaggle/working/outputs_topic05/KvasirSEG/history/history_KvasirSEG_deeplabv3plus_resnet34_seed2025_frac0p5_lr0p0003.csv,"[""background"", ""polyp""]",318.56878304481506
KvasirSEG,deeplabv3plus_resnet34,2025,0.25,0.0003,25,0.8417552928129832,0.1725025035937627,0.8561088788509369,0.9191569912433625,0.9567317724227905,"[0.9491593845685323, 0.7630583731333415]","[0.9738130084673564, 0.8645009740193685]",7.410628079960588,26711458,101.9,447.44,/kaggle/working/outputs_topic05/KvasirSEG/checkpoints/best_KvasirSEG_deeplabv3plus_resnet34_seed2025_frac0p25_lr0p0003.pt,/kaggle/working/outputs_topic05/KvasirSEG/history/history_KvasirSEG_deeplabv3plus_resnet34_seed2025_frac0p25_lr0p0003.csv,"[""background"", ""polyp""]",191.5121808052063
KvasirSEG,deeplabv3plus_resnet34,3407,1.0,0.0003,25,0.8805766948064169,0.13586171269416808,0.8795308677355448,0.9329638361930848,0.9649506632486979,"[0.9588086231549581, 0.8002531123161316]","[0.9788350041707357, 0.8870926682154338]",7.568998600036139,26711458,101.9,443.99,/kaggle/working/outputs_topic05/KvasirSEG/checkpoints/best_KvasirSEG_deeplabv3plus_resnet34_seed3407_frac1p0_lr0p0003.pt,/kaggle/working/outputs_topic05/KvasirSEG/history/history_KvasirSEG_deeplabv3plus_resnet34_seed3407_frac1p0_lr0p0003.csv,"[""background"", ""polyp""]",396.58501410484314
KvasirSEG,deeplabv3plus_resnet34,3407,0.5,0.0003,25,0.8748896368344625,0.162620366414388,0.8653128353754679,0.9248606312274933,0.9602739469210306,"[0.9531765047709148, 0.7774491659800211]","[0.9759401599566142, 0.8737811024983724]",7.687115660082782,26711458,101.9,443.62,/kaggle/working/outputs_topic05/KvasirSEG/checkpoints/best_KvasirSEG_deeplabv3plus_resnet34_seed3407_frac0p5_lr0p0003.pt,/kaggle/working/outputs_topic05/KvasirSEG/history/history_KvasirSEG_deeplabv3plus_resnet34_seed3407_frac0p5_lr0p0003.csv,"[""background"", ""polyp""]",416.79898953437805
KvasirSEG,deeplabv3plus_resnet34,3407,0.25,0.0003,25,0.8444195206960042,0.2027852541208267,0.8426109917958577,0.9092171529928843,0.9514902750651042,"[0.9436698794364929, 0.7415521041552225]","[0.970751428604126, 0.8476828773816426]",7.59107630001381,26711458,101.9,443.29,/kaggle/working/outputs_topic05/KvasirSEG/checkpoints/best_KvasirSEG_deeplabv3plus_resnet34_seed3407_frac0p25_lr0p0003.pt,/kaggle/working/outputs_topic05/KvasirSEG/history/history_KvasirSEG_deeplabv3plus_resnet34_seed3407_frac0p25_lr0p0003.csv,"[""background"", ""polyp""]",305.94082951545715
